q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
NO,0,NO,0,CURRENT,1,1,Symbolic,"This is a board member biography passage describing a director's past experience with 'advanced automation and machine learning' in generic terms at previous employers, with no named specific AI application and no measurable outcomes — triggering Automatic Symbolic category (e) for biography references.",0d0c96b3,ASOS,2025,74,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,"Recently, she multiple leadership roles spanning USA and successfully transformed chaired Remuneration Committees for global grocery, supply chain, devices the company’s marketing functions. Hilton Food Group plc and Coca-Cola and e-commerce, where she helped Current external appointments Europacifi",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"This is a board member biography passage describing a director's prior experience with 'advanced automation and machine learning' at previous employers, triggering the automatic Symbolic category under Step 2(e) — biography references to AI at a previous employer.",520f411d,ASOS,2025,74,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,"Hilton Food Group plc and Coca-Cola and e-commerce, where she helped Current external appointments Europacific Partners plc, and was Board innovate customer experience and Advisor to Unilever and River Island. modernise operations through advanced Global Vice President of Ads Marketing automation an",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage is a fragmented biography/board member listing referencing 'marketing automation and machine learning' only in passing within a career description context, triggering automatic Symbolic classification under Step 2(e) and 2(h) — biography reference and AI mentioned only in passing — with no named deployed AI application, no measurable outcome, and no evidence of current operational use.",312ae0fe,ASOS,2025,74,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,"modernise operations through advanced Global Vice President of Ads Marketing automation and machine learning. at Google, Corporate Board Member Current external appointments at American Advertising Federation Special Advisor at Interpath Advisory. Current external appointments and Advisor to the Mar",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The only AI-related content is a subsidiary listing noting a 2.9% interest in 'Action Artificial Intelligence Limited,' which triggers the automatic Symbolic category under Step 2(f) — a company name containing 'AI' with no operational description provided.",87a07b8b,ASOS,2025,176,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,Netherlands 100% Indirect Payment processing company ASOS Payments Holding Limited UK 100% Indirect Holding company Cornwall (Jersey) Limited Jersey 100% Indirect Vehicle for issue of convertible bond ASOS Holdings Limited UK 90% Indirect Brand management company 24.8.2024 Limited UK 25% Indirect Br,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,Automatic Symbolic applied under Step 2(f): the only AI reference is a subsidiary/investment listing ('Action Artificial Intelligence Limited') with no operational description of any AI application or function.,a6e2a734,ASOS,2025,176,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,2 ASOS.com additionally has a branch registered in the Netherlands. 3 ASOS Projects Limited has a 2.9% interest in Action Artificial Intelligence Limited. All controlled UK incorporated entities share the same registered office as ASOS Plc.,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,Automatic Symbolic applies under criterion (f): the only AI reference is a subsidiary listing ('Action Artificial Intelligence Limited') with no operational description of any AI application or function.,c7446c46,ASOS,2025,176,tier1,ASOS_2025.pdf,annual_report,claude-sonnet-4-6,"3 ASOS Projects Limited has a 2.9% interest in Action Artificial Intelligence Limited. All controlled UK incorporated entities share the same registered office as ASOS Plc. The registered offices of controlled non-UK entities and associates are detailed below: Entity Registered office ASOS US, Inc.",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"Artificial intelligence is mentioned only in passing within a list of investment focus areas (cloud, AI, IoT) alongside macroeconomic and market size commentary, with no named AI application, no measurable AI-linked outcome, and no evidence of current deployment — matching automatic Symbolic criterion (h).",f544a7b5,About You,2021,73,tier1,AboutYou_2021.pdf,annual_report,claude-sonnet-4-6,"Annual Report FY 2021/2022 2__COMBINED MANAGEMENT REPORT Product-based­E-Commerce­as­Percentage­of­ Graphic: Total­Retail­2010−2025 1­(%) for focus investments in the next five years in Europe in 2022 as market dynamics normal- included: cloud, artificial intelligence, and the ise, equivalent to c. ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only in passing as 'the ongoing artificial intelligence boom' within macroeconomic and share price commentary, with no named AI application, no measurable AI outcome, and no operational deployment — matching automatic Symbolic category (d) and (h).",53a70da0,About You,2023,23,tier1,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"This development PRICE DEVELOPMENT the Middle East. Towards the end of drove shares up to EUR 4.42 on January 11, FY 2023/2024, equity markets started to rally 2024. The start of FY 2023/2024 was characterized due to persistent disinflationary trends and by a challenging market environment for the a",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only in passing as part of macroeconomic and equity market commentary ('artificial intelligence boom' driving stock market rallies), with no named AI application, no measurable AI outcome, and no operational deployment described — matching automatic Symbolic category (d) and (h).",f172e65c,About You,2023,23,tier1,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"Towards the end of drove shares up to EUR 4.42 on January 11, FY 2023/2024, equity markets started to rally 2024. The start of FY 2023/2024 was characterized due to persistent disinflationary trends and by a challenging market environment for the anticipation of multiple rate cuts in 2024 In the fol",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Artificial intelligence is mentioned only in passing as part of macroeconomic and market commentary ('ongoing artificial intelligence boom') with no named AI application, specific function, or measurable outcome, triggering automatic Symbolic classification under Step 2 criterion (d) and (h).",46cb6f5a,About You,2023,23,tier1,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"The start of FY 2023/2024 was characterized due to persistent disinflationary trends and by a challenging market environment for the anticipation of multiple rate cuts in 2024 In the following weeks, the share price global equity markets triggered by the as well as the ongoing artificial intelligenc",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific deployed AI application — MAYA, an AI assistant providing personalised outfit recommendations and shopping advice — and confirms current deployment ('has been providing'), but no quantified metrics or measurable outcomes are provided.",80ad9a1f,About You,2023,46,tier_1_and_2,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"supply models also includes the implemen- unique customer experience, but also to tation of additional operating models. This increase efficiency both internally, as well as The uniform regulation of social and represents one of the essential opportunities along the customer journey. A specific envi",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific AI application — MAYA, an AI assistant providing personalised outfit recommendations and shopping advice — currently deployed, but no quantified metrics or measurable outcomes are provided.",fc7b4e50,About You,2023,46,tier_1_and_2,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"This increase efficiency both internally, as well as The uniform regulation of social and represents one of the essential opportunities along the customer journey. A specific environmental standards along the supply identified, which allows ABOUT YOU to example is the new AI assistant MAYA, which ch",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific AI application (MAYA, an AI assistant providing personalised outfit recommendations and shopping advice in the ABOUT YOU app) that is currently deployed (since April 2024), but no quantified metrics or measurable outcomes are provided.",817e457a,About You,2023,46,tier_1_and_2,AboutYou_2023.pdf,annual_report,claude-sonnet-4-6,"A specific environmental standards along the supply identified, which allows ABOUT YOU to example is the new AI assistant MAYA, which chain through the German Supply Chain further diversify the assortment across all has been providing customers with Due Diligence Act enables ABOUT YOU to supply mode",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only generically as 'innovative technologies, specifically Artificial Intelligence' with no named application or system, no measurable outcomes, and the language is aspirational ('aims to'), satisfying the automatic Symbolic criterion of a pure aspirational statement with no named application.",38bbe1a9,About You,2024,27,tier_1_and_2,AboutYou_2024.pdf,annual_report,claude-sonnet-4-6,"The founding of brands like LeGer creates an exclusive assortment attracting customers, who then also shop from other, non-exclusive brands at ABOUT YOU. Innovation and Personalization across multiple Consumer Touchpoints ABOUT YOU strives for continuous improvement of the customer-friendliness of i",no,,
